geometry,code
POINT (0.0007682537751526 0.0002482229652957),BaylorSCH0SE-WasinkhyahTMP0SE-742
POINT (0.0007682533925429 0.000248223083151),BaylorSCH0SE-WasinkhyahTMP0SE-743
POINT (0.0007682529371767 0.0002482231169302),BaylorSCH0SE-WasinkhyahTMP0SE-744
POINT (0.0007682521778529 0.0002482242149917),BaylorSCH0SE-WasinkhyahTMP0SE-745
POINT (0.0007682490501781 0.0002482247856096),BaylorSCH0S-WasinkhyahTMP0S-568
POINT (0.000768249127137 0.0002482244539267),BaylorSCH0S-WasinkhyahTMP0S-569
POINT (0.0007682498266571 0.0002482249961102),BaylorSCH0S-WasinkhyahTMP0S-570
POINT (0.0007682494488251 0.000248224303062),BaylorSCH0S-WasinkhyahTMP0S-571
POINT (0.000768249843877 0.000248224346252),BaylorSCH0S-WasinkhyahTMP0S-572
POINT (0.0007682502021788 0.0002482241236841),BaylorSCH0S-WasinkhyahTMP0S-573
POINT (0.0007682530311903 0.0002482224221096),BaylorSCH0SE-WasinkhyahTMP0SE-746
POINT (0.0007682541076222 0.0002482219094598),BaylorSCH0SE-WasinkhyahTMP0SE-747
POINT (0.0007682533235584 0.000248223798101),BaylorSCH0SE-WasinkhyahTMP0SE-748
POINT (0.0007682524117277 0.0002482214235286),BaylorSCH0S-WasinkhyahTMP0S-574
POINT (0.0007682517110806 0.0002482219192581),BaylorSCH0S-WasinkhyahTMP0S-575
POINT (0.000768251244943 0.0002482218855388),BaylorSCH0S-WasinkhyahTMP0S-576
POINT (0.0007682516609237 0.0002482224315455),BaylorSCH0S-WasinkhyahTMP0S-577
POINT (0.0007682497643521 0.0002482212194553),BaylorSCH0S-WasinkhyahTMP0S-578
POINT (0.0007682486785113 0.0002482213507091),BaylorSCH0S-WasinkhyahTMP0S-579
POINT (0.000768250566809 0.0002482224182981),BaylorSCH0S-WasinkhyahTMP0S-580
POINT (0.0007682499362921 0.0002482220097659),BaylorSCH0S-WasinkhyahTMP0S-581
POINT (0.0007682502383551 0.0002482225409539),BaylorSCH0S-WasinkhyahTMP0S-582
POINT (0.0007682498016698 0.00024822275432),BaylorSCH0S-WasinkhyahTMP0S-583
POINT (0.0007682489840751 0.0002482225455797),BaylorSCH0S-WasinkhyahTMP0S-584
POINT (0.0007682488182015 0.0002482229908776),BaylorSCH0S-WasinkhyahTMP0S-585
POINT (0.0007682848732433 0.0002482115383803),BaylorSCH0SE-WasinkhyahTMP0SE-749
POINT (0.000768281582351 0.000248215288335),BaylorSCH0SE-WasinkhyahTMP0SE-750
POINT (0.0007682821871661 0.0002482153999615),BaylorSCH0SE-WasinkhyahTMP0SE-751
POINT (0.0007682807516757 0.0002482125242698),BaylorSCH0SE-WasinkhyahTMP0SE-752
POINT (0.0007682811150037 0.0002482125475825),BaylorSCH0SE-WasinkhyahTMP0SE-753
POINT (0.0007682798892304 0.0002482134900334),BaylorSCH0SE-WasinkhyahTMP0SE-754
POINT (0.0007682797074813 0.0002482151044582),BaylorSCH0SE-WasinkhyahTMP0SE-755
POINT (0.0007682557436445 0.0002482180574065),BaylorSCH0SE-WasinkhyahTMP0SE-756
POINT (0.0007682558626389 0.0002482196678012),BaylorSCH0SE-WasinkhyahTMP0SE-757
POINT (0.0007682557871714 0.0002482190004916),BaylorSCH0SE-WasinkhyahTMP0SE-758
POINT (0.0007682557980577 0.0002482185317503),BaylorSCH0SE-WasinkhyahTMP0SE-759
POINT (0.0007682550649433 0.0002482195758421),BaylorSCH0SE-WasinkhyahTMP0SE-760
POINT (0.0007682547552328 0.0002482199268428),BaylorSCH0SE-WasinkhyahTMP0SE-761
POINT (0.0007682555404881 0.00024822047623),BaylorSCH0SE-WasinkhyahTMP0SE-762
POINT (0.0007682550973458 0.0002482205086107),BaylorSCH0SE-WasinkhyahTMP0SE-763
POINT (0.0007682597542452 0.0002482191794858),BaylorSCH0SE-WasinkhyahTMP0SE-764
POINT (0.0007682590764215 0.0002482199368768),BaylorSCH0SE-WasinkhyahTMP0SE-765
POINT (0.0007682570527244 0.0002482199389804),BaylorSCH0SE-WasinkhyahTMP0SE-766
POINT (0.0007682576998488 0.0002482189948502),BaylorSCH0SE-WasinkhyahTMP0SE-767
POINT (0.00076825524572 0.0002482164109193),BaylorSCH0SE-WasinkhyahTMP0SE-768
POINT (0.0007682557635272 0.0002482172170016),BaylorSCH0SE-WasinkhyahTMP0SE-769
POINT (0.0007682557986888 0.000248217660404),BaylorSCH0SE-WasinkhyahTMP0SE-770
POINT (0.0007682588124556 0.0002482168024037),BaylorSCH0SE-WasinkhyahTMP0SE-771
POINT (0.0007682731210095 0.0002482152626873),BaylorSCH0SE-WasinkhyahTMP0SE-772
POINT (0.0007682631037424 0.0002482104237606),BaylorSCH0SE-WasinkhyahTMP0SE-773
POINT (0.0007682623628863 0.0002482102841794),BaylorSCH0SE-WasinkhyahTMP0SE-774
POINT (0.0007682612906917 0.0002482109606518),BaylorSCH0SE-WasinkhyahTMP0SE-775
POINT (0.0007682611959935 0.0002482121214033),BaylorSCH0SE-WasinkhyahTMP0SE-776
POINT (0.0007682637701363 0.0002482115814229),BaylorSCH0SE-WasinkhyahTMP0SE-777
POINT (0.000768263985752 0.0002482121224827),BaylorSCH0SE-WasinkhyahTMP0SE-778
POINT (0.0007682632487426 0.0002482120791262),BaylorSCH0SE-WasinkhyahTMP0SE-779
POINT (0.0007682628191724 0.0002482121647183),BaylorSCH0SE-WasinkhyahTMP0SE-780
POINT (0.0007682627639408 0.0002482129602698),BaylorSCH0SE-WasinkhyahTMP0SE-781
POINT (0.0007682639666519 0.0002482134224893),BaylorSCH0SE-WasinkhyahTMP0SE-782
POINT (0.0007682640905375 0.0002482138831429),BaylorSCH0SE-WasinkhyahTMP0SE-783
POINT (0.0007682642458262 0.0002482143673331),BaylorSCH0SE-WasinkhyahTMP0SE-784
POINT (0.0007682647289642 0.0002482150735373),BaylorSCH0SE-WasinkhyahTMP0SE-785
POINT (0.0007682643106549 0.0002482148623407),BaylorSCH0SE-WasinkhyahTMP0SE-786
POINT (0.0007682639414184 0.00024821533046),BaylorSCH0SE-WasinkhyahTMP0SE-787
POINT (0.0007682658436746 0.0002482152347737),BaylorSCH0SE-WasinkhyahTMP0SE-788
POINT (0.0007682656054435 0.0002482140473762),BaylorSCH0SE-WasinkhyahTMP0SE-789
POINT (0.0007682653380831 0.0002482112870593),BaylorSCH0SE-WasinkhyahTMP0SE-790
POINT (0.0007682661833097 0.0002482110346592),BaylorSCH0SE-WasinkhyahTMP0SE-791
POINT (0.0007682675059523 0.000248210876744),BaylorSCH0SE-WasinkhyahTMP0SE-792
POINT (0.0007682675001747 0.0002482152632365),BaylorSCH0SE-WasinkhyahTMP0SE-793
POINT (0.0007682685118866 0.0002482153942842),BaylorSCH0SE-WasinkhyahTMP0SE-794
POINT (0.0007682652816731 0.000248224898021),BaylorSCH0SE-WasinkhyahTMP0SE-795
POINT (0.0007682607590733 0.000248226173599),BaylorSCH0SE-WasinkhyahTMP0SE-796
POINT (0.0007682610951902 0.0002482252160942),BaylorSCH0SE-WasinkhyahTMP0SE-797
POINT (0.000768260820127 0.0002482237744519),BaylorSCH0SE-WasinkhyahTMP0SE-798
POINT (0.0007682646074553 0.0002482214572974),BaylorSCH0SE-WasinkhyahTMP0SE-799
POINT (0.0007682663128915 0.0002482225213444),BaylorSCH0SE-WasinkhyahTMP0SE-800
POINT (0.0007682658813757 0.0002482226371448),BaylorSCH0SE-WasinkhyahTMP0SE-801
POINT (0.0007682663851963 0.0002482255351828),BaylorSCH0SE-WasinkhyahTMP0SE-802
POINT (0.0007682648527275 0.0002482249909967),BaylorSCH0SE-WasinkhyahTMP0SE-803
POINT (0.0007682633976474 0.0002482255464931),BaylorSCH0SE-WasinkhyahTMP0SE-804
POINT (0.0007682638270256 0.0002482254508233),BaylorSCH0SE-WasinkhyahTMP0SE-805
POINT (0.0007682625397622 0.0002482259801097),BaylorSCH0SE-WasinkhyahTMP0SE-806
POINT (0.0007682612088225 0.0002482198709067),BaylorSCH0SE-WasinkhyahTMP0SE-807
POINT (0.0007682614267199 0.0002482203717322),BaylorSCH0SE-WasinkhyahTMP0SE-808
POINT (0.0007682635639284 0.0002482186489787),BaylorSCH0SE-WasinkhyahTMP0SE-809
POINT (0.0007682615572417 0.0002482184404377),BaylorSCH0SE-WasinkhyahTMP0SE-810
POINT (0.0007682613299163 0.0002482178630245),BaylorSCH0SE-WasinkhyahTMP0SE-811
POINT (0.0007682620835546 0.0002482176814796),BaylorSCH0SE-WasinkhyahTMP0SE-812
POINT (0.0007682730825895 0.000248215900352),BaylorSCH0SE-WasinkhyahTMP0SE-813
POINT (0.000768276031847 0.0002482190041563),BaylorSCH0SE-WasinkhyahTMP0SE-814
POINT (0.0007682766426339 0.0002482195404146),BaylorSCH0SE-WasinkhyahTMP0SE-815
POINT (0.0007682772967475 0.0002482196379593),BaylorSCH0SE-WasinkhyahTMP0SE-816
POINT (0.0007682786710107 0.0002482201849144),BaylorSCH0SE-WasinkhyahTMP0SE-817
POINT (0.0007682783221815 0.0002482201000371),BaylorSCH0SE-WasinkhyahTMP0SE-818
POINT (0.0007682778944713 0.0002482198375328),BaylorSCH0SE-WasinkhyahTMP0SE-819
POINT (0.0007682769551328 0.0002482186920366),BaylorSCH0SE-WasinkhyahTMP0SE-820
POINT (0.0007682776621273 0.0002482185317378),BaylorSCH0SE-WasinkhyahTMP0SE-821
POINT (0.0007682787672851 0.000248218294226),BaylorSCH0SE-WasinkhyahTMP0SE-822
POINT (0.0007682747540308 0.0002482099283284),BaylorSCH0SE-WasinkhyahTMP0SE-823
POINT (0.0007682752243778 0.0002482143028969),BaylorSCH0SE-WasinkhyahTMP0SE-824
POINT (0.000768277248131 0.0002482114430547),BaylorSCH0SE-WasinkhyahTMP0SE-825
POINT (0.0007682785861626 0.0002482125700886),BaylorSCH0SE-WasinkhyahTMP0SE-826
POINT (0.0007682701849836 0.0002482100214141),BaylorSCH0SE-WasinkhyahTMP0SE-827
POINT (0.0007682633597421 0.0002482109410545),BaylorSCH0SE-WasinkhyahTMP0SE-828
POINT (0.0007682621197537 0.0002482112978656),BaylorSCH0SE-WasinkhyahTMP0SE-829
POINT (0.0007682699685707 0.0002482200799406),BaylorSCH0SE-WasinkhyahTMP0SE-830
POINT (0.0007682688308191 0.0002482198949498),BaylorSCH0SE-WasinkhyahTMP0SE-831
POINT (0.000768268261214 0.0002482202277031),BaylorSCH0SE-WasinkhyahTMP0SE-832
POINT (0.0007682673835224 0.0002482210298058),BaylorSCH0SE-WasinkhyahTMP0SE-833
POINT (0.0007682678351343 0.0002482208758143),BaylorSCH0SE-WasinkhyahTMP0SE-834
POINT (0.0007682681225952 0.000248219592571),BaylorSCH0SE-WasinkhyahTMP0SE-835
POINT (0.0007682709009079 0.0002482189594685),BaylorSCH0SE-WasinkhyahTMP0SE-836
POINT (0.0007682721929425 0.0002482192241434),BaylorSCH0SE-WasinkhyahTMP0SE-837
POINT (0.000768272497187 0.0002482173265625),BaylorSCH0SE-WasinkhyahTMP0SE-838
POINT (0.0007682729704613 0.0002482174442468),BaylorSCH0SE-WasinkhyahTMP0SE-839
POINT (0.0007682720118512 0.0002482159319362),BaylorSCH0SE-WasinkhyahTMP0SE-840
POINT (0.0007682708015726 0.0002482159962415),BaylorSCH0SE-WasinkhyahTMP0SE-841
POINT (0.0007682701909661 0.0002482158641134),BaylorSCH0SE-WasinkhyahTMP0SE-842
POINT (0.0007682702115713 0.0002482177449476),BaylorSCH0SE-WasinkhyahTMP0SE-843
POINT (0.0007682689654448 0.0002482185144326),BaylorSCH0SE-WasinkhyahTMP0SE-844
POINT (0.0007682706719832 0.0002482200615382),BaylorSCH0SE-WasinkhyahTMP0SE-845
POINT (0.0007682704118217 0.0002482204133746),BaylorSCH0SE-WasinkhyahTMP0SE-846
POINT (0.0007682707290972 0.0002482195298709),BaylorSCH0SE-WasinkhyahTMP0SE-847
POINT (0.0007682712384118 0.0002482196436469),BaylorSCH0SE-WasinkhyahTMP0SE-848
POINT (0.0007682714699445 0.0002482191914564),BaylorSCH0SE-WasinkhyahTMP0SE-849
POINT (0.0007682722782555 0.000248219960669),BaylorSCH0SE-WasinkhyahTMP0SE-850
POINT (0.0007682700957447 0.0002482184566513),BaylorSCH0SE-WasinkhyahTMP0SE-851
POINT (0.0007682691471238 0.0002482172627903),BaylorSCH0SE-WasinkhyahTMP0SE-852
POINT (0.0007682695127027 0.0002482175698819),BaylorSCH0SE-WasinkhyahTMP0SE-853
POINT (0.0007682697535122 0.0002482177487779),BaylorSCH0SE-WasinkhyahTMP0SE-854
POINT (0.000768269474365 0.0002482168106186),BaylorSCH0SE-WasinkhyahTMP0SE-855
POINT (0.0007682704822158 0.0002482168707272),BaylorSCH0SE-WasinkhyahTMP0SE-856
POINT (0.0007682680893217 0.0002482168470462),BaylorSCH0SE-WasinkhyahTMP0SE-857
POINT (0.0007682676965191 0.0002482168479415),BaylorSCH0SE-WasinkhyahTMP0SE-858
POINT (0.0007682673216898 0.0002482168017415),BaylorSCH0SE-WasinkhyahTMP0SE-859
POINT (0.0007682668365764 0.0002482167993057),BaylorSCH0SE-WasinkhyahTMP0SE-860
POINT (0.0007682669121306 0.0002482184963786),BaylorSCH0SE-WasinkhyahTMP0SE-861
POINT (0.0007682668796245 0.0002482181232939),BaylorSCH0SE-WasinkhyahTMP0SE-862
POINT (0.0007682685277452 0.0002482182843826),BaylorSCH0SE-WasinkhyahTMP0SE-863
POINT (0.0007682681935034 0.0002482207664054),BaylorSCH0SE-WasinkhyahTMP0SE-864
POINT (0.0007682701730934 0.0002482207211497),BaylorSCH0SE-WasinkhyahTMP0SE-865
POINT (0.000768269832667 0.0002482206498696),BaylorSCH0SE-WasinkhyahTMP0SE-866
POINT (0.0007682695445919 0.000248220524112),BaylorSCH0SE-WasinkhyahTMP0SE-867
POINT (0.0007682693299641 0.0002482199274882),BaylorSCH0SE-WasinkhyahTMP0SE-868
POINT (0.0007682686307548 0.0002482207247318),BaylorSCH0SE-WasinkhyahTMP0SE-869
POINT (0.0007682671299855 0.0002482200120177),BaylorSCH0SE-WasinkhyahTMP0SE-870
POINT (0.0007682672229424 0.0002482203587228),BaylorSCH0SE-WasinkhyahTMP0SE-871
POINT (0.0007682670762522 0.0002482194879429),BaylorSCH0SE-WasinkhyahTMP0SE-872
POINT (0.0007682675100409 0.0002482189661087),BaylorSCH0SE-WasinkhyahTMP0SE-873
POINT (0.0007682715460747 0.0002482182635135),BaylorSCH0SE-WasinkhyahTMP0SE-874
POINT (0.000768271879163 0.0002482172484313),BaylorSCH0SE-WasinkhyahTMP0SE-875
POINT (0.0007682725131566 0.0002482178936592),BaylorSCH0SE-WasinkhyahTMP0SE-876
POINT (0.0007682726580264 0.000248218572784),BaylorSCH0SE-WasinkhyahTMP0SE-877
POINT (0.0007682621147018 0.0002482163705501),BaylorSCH0SE-WasinkhyahTMP0SE-878
POINT (0.0007682611727164 0.0002482165326905),BaylorSCH0SE-WasinkhyahTMP0SE-879
POINT (0.0007682647727081 0.0002482198277412),BaylorSCH0SE-WasinkhyahTMP0SE-880
POINT (0.0007682667908428 0.0002482208506615),BaylorSCH0SE-WasinkhyahTMP0SE-881
POINT (0.0007682663314852 0.0002482209410257),BaylorSCH0SE-WasinkhyahTMP0SE-882
POINT (0.0007682657269631 0.0002482210570858),BaylorSCH0SE-WasinkhyahTMP0SE-883
POINT (0.000768265108985 0.000248221190314),BaylorSCH0SE-WasinkhyahTMP0SE-884
POINT (0.000768264921257 0.0002482203653638),BaylorSCH0SE-WasinkhyahTMP0SE-885
POINT (0.000768260577196 0.000248216470027),BaylorSCH0SE-WasinkhyahTMP0SE-886
POINT (0.0007682665011361 0.0002482201508739),BaylorSCH0SE-WasinkhyahTMP0SE-887
POINT (0.0007682654038436 0.0002482199336897),BaylorSCH0SE-WasinkhyahTMP0SE-888
POINT (0.0007682659885238 0.0002482193106238),BaylorSCH0SE-WasinkhyahTMP0SE-889
POINT (0.0007682649501426 0.0002482174298524),BaylorSCH0SE-WasinkhyahTMP0SE-890
POINT (0.0007682649279964 0.0002482183718065),BaylorSCH0SE-WasinkhyahTMP0SE-891
POINT (0.0007682638611974 0.0002482176201631),BaylorSCH0SE-WasinkhyahTMP0SE-892
POINT (0.0007682634923995 0.000248217675801),BaylorSCH0SE-WasinkhyahTMP0SE-893
POINT (0.000768262786395 0.0002482169049175),BaylorSCH0SE-WasinkhyahTMP0SE-894
POINT (0.0007682630138762 0.0002482255708592),BaylorSCH0SE-WasinkhyahTMP0SE-895
POINT (0.0007682644414462 0.0002482253253237),BaylorSCH0SE-WasinkhyahTMP0SE-896
POINT (0.0007682652650543 0.0002482263371221),BaylorSCH0SE-WasinkhyahTMP0SE-897
POINT (0.0007682645014863 0.0002482262360616),BaylorSCH0SE-WasinkhyahTMP0SE-898
POINT (0.0007682666091441 0.0002482215564126),BaylorSCH0SE-WasinkhyahTMP0SE-899
POINT (0.0007682670303945 0.0002482218939985),BaylorSCH0SE-WasinkhyahTMP0SE-900
POINT (0.0007682660337475 0.0002482218697365),BaylorSCH0SE-WasinkhyahTMP0SE-901
POINT (0.0007682644153332 0.0002482241997786),BaylorSCH0SE-WasinkhyahTMP0SE-902
POINT (0.0007682637352095 0.0002482244316456),BaylorSCH0SE-WasinkhyahTMP0SE-903
POINT (0.0007682629369147 0.0002482246288679),BaylorSCH0SE-WasinkhyahTMP0SE-904
POINT (0.000768262405829 0.0002482244728822),BaylorSCH0SE-WasinkhyahTMP0SE-905
POINT (0.0007682614729824 0.0002482245191772),BaylorSCH0SE-WasinkhyahTMP0SE-906
POINT (0.000768263641055 0.0002482234469637),BaylorSCH0SE-WasinkhyahTMP0SE-907
POINT (0.0007682667320031 0.0002482230542289),BaylorSCH0SE-WasinkhyahTMP0SE-908
POINT (0.0007682663762703 0.000248223091509),BaylorSCH0SE-WasinkhyahTMP0SE-909
POINT (0.0007682652797332 0.0002482228834318),BaylorSCH0SE-WasinkhyahTMP0SE-910
POINT (0.0007682733086976 0.0002482260256346),BaylorSCH0E-WasinkhyahTMP0E-255
POINT (0.0007682711299972 0.0002482255487119),BaylorSCH0SE-WasinkhyahTMP0SE-911
POINT (0.0007682704952025 0.0002482264569371),BaylorSCH0E-WasinkhyahTMP0E-256
POINT (0.0007682700199121 0.0002482257476174),BaylorSCH0SE-WasinkhyahTMP0SE-912
POINT (0.0007682699921567 0.0002482263727077),BaylorSCH0E-WasinkhyahTMP0E-257
POINT (0.0007682690758828 0.0002482251320941),BaylorSCH0SE-WasinkhyahTMP0SE-913
POINT (0.0007682682650905 0.0002482249628785),BaylorSCH0SE-WasinkhyahTMP0SE-914
POINT (0.0007682672907523 0.0002482240766197),BaylorSCH0SE-WasinkhyahTMP0SE-915
POINT (0.0007682691733764 0.0002482233334555),BaylorSCH0SE-WasinkhyahTMP0SE-916
POINT (0.0007682696347255 0.0002482230576475),BaylorSCH0SE-WasinkhyahTMP0SE-917
POINT (0.0007682701593407 0.0002482232744705),BaylorSCH0SE-WasinkhyahTMP0SE-918
POINT (0.0007682706010571 0.0002482230072948),BaylorSCH0SE-WasinkhyahTMP0SE-919
POINT (0.0007682684145702 0.0002482212129527),BaylorSCH0SE-WasinkhyahTMP0SE-920
POINT (0.0007682681083454 0.0002482214611012),BaylorSCH0SE-WasinkhyahTMP0SE-921
POINT (0.0007682676903369 0.0002482217589979),BaylorSCH0SE-WasinkhyahTMP0SE-922
POINT (0.000768267808447 0.0002482220996825),BaylorSCH0SE-WasinkhyahTMP0SE-923
POINT (0.0007682696349473 0.0002482219149415),BaylorSCH0SE-WasinkhyahTMP0SE-924
POINT (0.0007682700351084 0.0002482218199437),BaylorSCH0SE-WasinkhyahTMP0SE-925
POINT (0.0007682702579568 0.0002482225745708),BaylorSCH0SE-WasinkhyahTMP0SE-926
POINT (0.000768271141114 0.0002482225086602),BaylorSCH0SE-WasinkhyahTMP0SE-927
POINT (0.0007682715665405 0.0002482236618637),BaylorSCH0SE-WasinkhyahTMP0SE-928
POINT (0.0007682728888448 0.0002482225115476),BaylorSCH0SE-WasinkhyahTMP0SE-929
POINT (0.0007682520744593 0.0002482284702299),BaylorSCH0SE-WasinkhyahTMP0SE-930
POINT (0.0007682516626173 0.0002482288903264),BaylorSCH0SE-WasinkhyahTMP0SE-931
POINT (0.0007682533415689 0.0002482296512827),BaylorSCH0SE-WasinkhyahTMP0SE-932
POINT (0.0007682542852967 0.0002482308394628),BaylorSCH0SE-WasinkhyahTMP0SE-933
POINT (0.0007682527931867 0.0002482312031296),BaylorSCH0SE-WasinkhyahTMP0SE-934
POINT (0.0007682521129819 0.0002482311389803),BaylorSCH0SE-WasinkhyahTMP0SE-935
POINT (0.0007682517291996 0.0002482315146583),BaylorSCH0SE-WasinkhyahTMP0SE-936
POINT (0.000768250722124 0.0002482306554641),BaylorSCH0SE-WasinkhyahTMP0SE-937
POINT (0.0007682512067587 0.0002482305892769),BaylorSCH0SE-WasinkhyahTMP0SE-938
POINT (0.0007682507672483 0.0002482299417298),BaylorSCH0SE-WasinkhyahTMP0SE-939
POINT (0.0007682483521147 0.00024823131801),BaylorSCH0S-WasinkhyahTMP0S-586
POINT (0.0007682510002162 0.000248229768348),BaylorSCH0SE-WasinkhyahTMP0SE-940
POINT (0.0007682520629637 0.0002482297291606),BaylorSCH0SE-WasinkhyahTMP0SE-941
POINT (0.0007682525751697 0.0002482283666957),BaylorSCH0SE-WasinkhyahTMP0SE-942
POINT (0.0007682521971945 0.0002482271738356),BaylorSCH0SE-WasinkhyahTMP0SE-943
POINT (0.0007682523397945 0.0002482277058554),BaylorSCH0SE-WasinkhyahTMP0SE-944
POINT (0.0007682503004705 0.00024823005402),BaylorSCH0SE-WasinkhyahTMP0SE-945
POINT (0.0007682508760015 0.0002482288745269),BaylorSCH0SE-WasinkhyahTMP0SE-946
POINT (0.0007682488731079 0.0002482278515052),BaylorSCH0S-WasinkhyahTMP0S-587
POINT (0.0007682490102467 0.0002482274167426),BaylorSCH0S-WasinkhyahTMP0S-588
POINT (0.0007682484306258 0.0002482266641089),BaylorSCH0S-WasinkhyahTMP0S-589
POINT (0.00076824851372 0.0002482273324555),BaylorSCH0S-WasinkhyahTMP0S-590
POINT (0.0007682530347977 0.0002482264451781),BaylorSCH0SE-WasinkhyahTMP0SE-947
POINT (0.0007682510284042 0.0002482269160082),BaylorSCH0SE-WasinkhyahTMP0SE-948
POINT (0.0007682535901441 0.0002482290946779),BaylorSCH0SE-WasinkhyahTMP0SE-949
POINT (0.0007682457563305 0.0002482296941314),BaylorSCH0S-WasinkhyahTMP0S-591
POINT (0.0007682451305908 0.0002482297643738),BaylorSCH0S-WasinkhyahTMP0S-592
POINT (0.0007682451833069 0.0002482301973864),BaylorSCH0S-WasinkhyahTMP0S-593
POINT (0.0007682467472684 0.0002482299102792),BaylorSCH0S-WasinkhyahTMP0S-594
POINT (0.0007682474295613 0.0002482291362112),BaylorSCH0S-WasinkhyahTMP0S-595
POINT (0.000768247009155 0.0002482293282853),BaylorSCH0S-WasinkhyahTMP0S-596
POINT (0.0007682481369954 0.0002482286918846),BaylorSCH0S-WasinkhyahTMP0S-597
POINT (0.0007682474535406 0.0002482279851085),BaylorSCH0S-WasinkhyahTMP0S-598
POINT (0.0007682437555169 0.0002482284897036),BaylorSCH0S-WasinkhyahTMP0S-599
POINT (0.0007682449478049 0.0002482285429739),BaylorSCH0S-WasinkhyahTMP0S-600
POINT (0.0007682432638947 0.0002482311384513),BaylorSCH0SW-WasinkhyahTMP0SW-443
POINT (0.0007682460956973 0.0002482316647977),BaylorSCH0S-WasinkhyahTMP0S-601
POINT (0.0007682426418749 0.0002482305200866),BaylorSCH0SW-WasinkhyahTMP0SW-444
POINT (0.0007682432599142 0.0002482306727659),BaylorSCH0SW-WasinkhyahTMP0SW-445
POINT (0.0007682437806582 0.0002482305245357),BaylorSCH0SW-WasinkhyahTMP0SW-446
POINT (0.0007682437123375 0.0002482314388404),BaylorSCH0SW-WasinkhyahTMP0SW-447
POINT (0.0007682427640477 0.000248228530411),BaylorSCH0SW-WasinkhyahTMP0SW-448
POINT (0.0007682477161446 0.0002482287257985),BaylorSCH0S-WasinkhyahTMP0S-602
POINT (0.0007682452219462 0.0002482272227103),BaylorSCH0S-WasinkhyahTMP0S-603
POINT (0.0007682452360937 0.0002482268499436),BaylorSCH0S-WasinkhyahTMP0S-604
POINT (0.0007682432194989 0.0002482315814867),BaylorSCH0SW-WasinkhyahTMP0SW-449
POINT (0.0007682461166531 0.0002482294893525),BaylorSCH0S-WasinkhyahTMP0S-605
POINT (0.0007682463176008 0.0002482299807706),BaylorSCH0S-WasinkhyahTMP0S-606
POINT (0.0007682359061104 0.0002482167396135),BaylorSCH0SW-WasinkhyahTMP0SW-450
POINT (0.0007682413155196 0.0002482191622779),BaylorSCH0S-WasinkhyahTMP0S-607
POINT (0.0007682406786069 0.0002482299647304),BaylorSCH0SW-WasinkhyahTMP0SW-451
POINT (0.0007682413884387 0.0002482312671661),BaylorSCH0SW-WasinkhyahTMP0SW-452
POINT (0.000768240726278 0.0002482312838789),BaylorSCH0SW-WasinkhyahTMP0SW-453
POINT (0.0007682367760152 0.0002482302750318),BaylorSCH0SW-WasinkhyahTMP0SW-454
POINT (0.0007682365751702 0.0002482295793197),BaylorSCH0SW-WasinkhyahTMP0SW-455
POINT (0.0007682358457455 0.0002482290232627),BaylorSCH0SW-WasinkhyahTMP0SW-456
POINT (0.0007682523908222 0.0002482255690508),BaylorSCH0SE-WasinkhyahTMP0SE-950
POINT (0.0007682517633915 0.0002482256755558),BaylorSCH0SE-WasinkhyahTMP0SE-951
POINT (0.0007682537998234 0.0002482211834389),BaylorSCH0SE-WasinkhyahTMP0SE-952
POINT (0.0007682565457777 0.0002482258768163),BaylorSCH0SE-WasinkhyahTMP0SE-953
POINT (0.0007682497273862 0.0002482268105502),BaylorSCH0S-WasinkhyahTMP0S-608
